total files : 2777 
total packets : 130 
Packet Number 	 Occurences 	 Run Number 	 Error 	 Weighted mean error 
 11294 	 73 	74652 	 0.692308 	  Not a good physic run  
 11294 	 73 	74654 	 0.454545 	  Not a good physic run  
 11294 	 73 	74655 	 0.703911 	  Not a good physic run  
 11294 	 73 	74656 	 0.358974 	  Not a good physic run  
 11294 	 73 	74657 	 0.9375 	  Not a good physic run  
 11294 	 73 	74659 	 0.739336 	  Not a good physic run  
 11294 	 73 	74660 	 0.683799 	 0.00219055314035197 
 11294 	 73 	74662 	 0.662661 	 0.00457846328666644 
 11294 	 73 	74664 	 0.687861 	 0.00258374185205663 
 11294 	 73 	74669 	 0.695946 	 0.00186419229023662 
 11294 	 73 	74672 	 0.9 	  Not a good physic run  
 11294 	 73 	74674 	 0.732558 	 0.000162596616163767 
 11294 	 73 	74675 	 0.616822 	 8.7731122290218e-05 
 11294 	 73 	74678 	 0.680664 	 0.00141673454396519 
 11294 	 73 	74680 	 0.691227 	 0.000744474625413918 
 11294 	 73 	74683 	 0.595745 	 4.91248071097233e-06 
 11294 	 73 	74684 	 0.678126 	 0.000838353400786458 
 11294 	 73 	74686 	 0.668639 	 0.000174565501135415 
 11294 	 73 	74687 	 0.724701 	  Not a good physic run  
 11294 	 73 	74690 	 0.54 	  Not a good physic run  
 11294 	 73 	74691 	 0.618441 	 0.0010634613600279 
 11294 	 73 	74694 	 0.842105 	  Not a good physic run  
 11294 	 73 	74716 	 0.6 	  Not a good physic run  
 11294 	 73 	74718 	 0.521739 	  Not a good physic run  
 11294 	 73 	74722 	 0.704082 	  Not a good physic run  
 11294 	 73 	74727 	 3 	  Not a good physic run  
 11294 	 73 	74737 	 1 	  Not a good physic run  
 11294 	 73 	74742 	 0.546798 	  Not a good physic run  
 11294 	 73 	74743 	 0.700085 	 0.000731612780827604 
 11294 	 73 	74744 	 0.754478 	 0.000248370904385399 
 11294 	 73 	74745 	 0.728337 	  Not a good physic run  
 11294 	 73 	74746 	 0.72045 	 0.00018552408049592 
 11294 	 73 	74750 	 0.333333 	  Not a good physic run  
 11294 	 73 	74751 	 0.3 	  Not a good physic run  
 11294 	 73 	74816 	 0.444444 	  Not a good physic run  
 11294 	 73 	74818 	 0.703704 	  Not a good physic run  
 11294 	 73 	74820 	 0.695652 	  Not a good physic run  
 11294 	 73 	74822 	 0.6 	  Not a good physic run  
 11294 	 73 	74823 	 0.571429 	  Not a good physic run  
 11294 	 73 	74824 	 0.560976 	  Not a good physic run  
 11294 	 73 	74825 	 0.681818 	  Not a good physic run  
 11294 	 73 	74826 	 1.5 	  Not a good physic run  
 11294 	 73 	74827 	 0.818182 	  Not a good physic run  
 11294 	 73 	74830 	 0.75 	  Not a good physic run  
 11294 	 73 	74831 	 0.7023 	  Not a good physic run  
 11294 	 73 	74832 	 0.683003 	  Not a good physic run  
 11294 	 73 	74833 	 0.716708 	  Not a good physic run  
 11294 	 73 	74840 	 0.75 	  Not a good physic run  
 11294 	 73 	74841 	 1.8 	  Not a good physic run  
 11294 	 73 	74844 	 0.693487 	 0.00061471956294628 
 11294 	 73 	74845 	 1.5 	  Not a good physic run  
 11233 	 1 	70926 	 0.00245499 	 4.63640224310928e-07 
 11236 	 5 	70926 	 0.00159067 	 3.00407983578208e-07 
 11236 	 5 	72569 	 2.40835 	  Not a good physic run  
 11236 	 5 	72579 	 2.67314 	  Not a good physic run  
 11236 	 5 	78755 	 0.828613 	  Not a good physic run  
 11236 	 5 	79634 	 2.57814 	  Not a good physic run  
 11297 	 1 	70926 	 0.0136986 	 2.58706633295683e-06 
 11306 	 3 	70926 	 0.00193424 	 3.65293328066986e-07 
 11306 	 3 	71996 	 0.00887574 	 1.43876998916788e-06 
 11306 	 3 	72579 	 2.77434 	  Not a good physic run  
 11316 	 1 	70926 	 0.00460123 	 8.68971079029313e-07 
 11320 	 1 	70926 	 0.00348028 	 6.57272656860043e-07 
 11323 	 1 	70926 	 0.00332963 	 6.28821461624037e-07 
 11042 	 7 	70957 	 0.307692 	  Not a good physic run  
 11042 	 7 	70961 	 3 	  Not a good physic run  
 11042 	 7 	72579 	 0.547013 	  Not a good physic run  
 11042 	 7 	72582 	 2.36801 	  Not a good physic run  
 11042 	 7 	76170 	 1.11628 	  Not a good physic run  
 11042 	 7 	78755 	 2.53608 	  Not a good physic run  
 11042 	 7 	78757 	 3 	  Not a good physic run  
 11197 	 11 	70957 	 3 	  Not a good physic run  
 11197 	 11 	70961 	 3 	  Not a good physic run  
 11197 	 11 	72566 	 1.97727 	  Not a good physic run  
 11197 	 11 	72569 	 2.94284 	  Not a good physic run  
 11197 	 11 	72579 	 2.98547 	  Not a good physic run  
 11197 	 11 	72582 	 2.98119 	  Not a good physic run  
 11197 	 11 	76170 	 1.5 	  Not a good physic run  
 11197 	 11 	78755 	 2.96355 	  Not a good physic run  
 11197 	 11 	78757 	 2.89121 	  Not a good physic run  
 11197 	 11 	79297 	 0.651007 	  Not a good physic run  
 11197 	 11 	79634 	 1 	  Not a good physic run  
 11210 	 3 	70957 	 1.5 	  Not a good physic run  
 11210 	 3 	72579 	 2.92153 	  Not a good physic run  
 11210 	 3 	78755 	 2.73112 	  Not a good physic run  
 11218 	 5 	70957 	 1.66667 	  Not a good physic run  
 11218 	 5 	72569 	 0.496907 	  Not a good physic run  
 11218 	 5 	72579 	 0.306681 	  Not a good physic run  
 11218 	 5 	72582 	 1.37061 	  Not a good physic run  
 11218 	 5 	78757 	 2.99351 	  Not a good physic run  
 11224 	 4 	70957 	 1.5 	  Not a good physic run  
 11224 	 4 	71996 	 0.0052356 	 8.48698154214451e-07 
 11224 	 4 	72579 	 0.746382 	  Not a good physic run  
 11224 	 4 	76170 	 1.5 	  Not a good physic run  
 11230 	 1 	70957 	 3 	  Not a good physic run  
 11286 	 5 	70957 	 3 	  Not a good physic run  
 11286 	 5 	72569 	 2.77202 	  Not a good physic run  
 11286 	 5 	72579 	 2.96358 	  Not a good physic run  
 11286 	 5 	72582 	 2.57609 	  Not a good physic run  
 11286 	 5 	78757 	 2.89286 	  Not a good physic run  
 11299 	 10 	70957 	 3 	  Not a good physic run  
 11299 	 10 	70961 	 3 	  Not a good physic run  
 11299 	 10 	72566 	 2.59649 	  Not a good physic run  
 11299 	 10 	72569 	 2.72673 	  Not a good physic run  
 11299 	 10 	72578 	 2.94007 	  Not a good physic run  
 11299 	 10 	72579 	 2.98159 	  Not a good physic run  
 11299 	 10 	72582 	 2.94991 	  Not a good physic run  
 11299 	 10 	78755 	 2.87619 	  Not a good physic run  
 11299 	 10 	78757 	 2.94366 	  Not a good physic run  
 11299 	 10 	79634 	 3 	  Not a good physic run  
 11319 	 7 	70957 	 2.14286 	  Not a good physic run  
 11319 	 7 	70961 	 2.4 	  Not a good physic run  
 11319 	 7 	72569 	 2.37552 	  Not a good physic run  
 11319 	 7 	72579 	 1.78947 	  Not a good physic run  
 11319 	 7 	78755 	 2.80682 	  Not a good physic run  
 11319 	 7 	78757 	 2.97987 	  Not a good physic run  
 11319 	 7 	79634 	 2.16667 	  Not a good physic run  
 11343 	 9 	70957 	 3 	  Not a good physic run  
 11343 	 9 	70961 	 1.5 	  Not a good physic run  
 11343 	 9 	72566 	 2.92935 	  Not a good physic run  
 11343 	 9 	72569 	 2.89684 	  Not a good physic run  
 11343 	 9 	72579 	 2.94662 	  Not a good physic run  
 11343 	 9 	72582 	 2.91922 	  Not a good physic run  
 11343 	 9 	78755 	 2.89066 	  Not a good physic run  
 11343 	 9 	78757 	 2.98611 	  Not a good physic run  
 11343 	 9 	79634 	 1.42857 	  Not a good physic run  
 11237 	 6 	70961 	 0.857143 	  Not a good physic run  
 11237 	 6 	72579 	 2.96157 	  Not a good physic run  
 11237 	 6 	72582 	 2.75373 	  Not a good physic run  
 11237 	 6 	78755 	 0.389192 	  Not a good physic run  
 11237 	 6 	78757 	 2.9951 	  Not a good physic run  
 11237 	 6 	79634 	 1.75254 	  Not a good physic run  
 11313 	 6 	70961 	 2 	  Not a good physic run  
 11313 	 6 	72578 	 2.81383 	  Not a good physic run  
 11313 	 6 	72579 	 2.90604 	  Not a good physic run  
 11313 	 6 	76170 	 3 	  Not a good physic run  
 11313 	 6 	78755 	 2.9 	  Not a good physic run  
 11313 	 6 	78757 	 2.98909 	  Not a good physic run  
 11267 	 1 	70976 	 0.00699844 	 2.7789112059687e-06 
 11304 	 1 	70976 	 0.0032967 	 1.30903981068881e-06 
 11314 	 1 	70976 	 0.0032538 	 1.29200525859777e-06 
 11322 	 1 	70976 	 0.00270027 	 1.07221188752652e-06 
 11116 	 1 	70980 	 0.336634 	  Not a good physic run  
 11247 	 1 	71005 	 0.402743 	  Not a good physic run  
 11270 	 1 	71005 	 0.239237 	  Not a good physic run  
 11192 	 1 	71006 	 0.212237 	  Not a good physic run  
 11260 	 4 	71010 	 0.267582 	 0.000113128368201418 
 11260 	 4 	74479 	 0.0877605 	 0.000426193937037168 
 11260 	 4 	76074 	 0.278154 	  Not a good physic run  
 11260 	 4 	79603 	 0.0401677 	 0.0002497895749305 
 11050 	 41 	71138 	 2.91701 	 0.000515980254734468 
 11050 	 41 	71144 	 2.92445 	  Not a good physic run  
 11050 	 41 	71145 	 2.88063 	  Not a good physic run  
 11050 	 41 	71146 	 2.92276 	  Not a good physic run  
 11050 	 41 	71147 	 2.91562 	  Not a good physic run  
 11050 	 41 	71152 	 2.88 	  Not a good physic run  
 11050 	 41 	71154 	 2.869 	  Not a good physic run  
 11050 	 41 	71156 	 2.9006 	 0.000221264869869548 
 11050 	 41 	71159 	 2.90293 	 0.00116229812600072 
 11050 	 41 	71161 	 2.90311 	 0.000537749326763908 
 11050 	 41 	71163 	 2.88055 	  Not a good physic run  
 11050 	 41 	71203 	 2.89524 	  Not a good physic run  
 11050 	 41 	71204 	 2.68571 	  Not a good physic run  
 11050 	 41 	71208 	 2.94872 	  Not a good physic run  
 11050 	 41 	71233 	 2.82788 	  Not a good physic run  
 11050 	 41 	71234 	 2.91506 	  Not a good physic run  
 11050 	 41 	71235 	 2.88235 	  Not a good physic run  
 11050 	 41 	71236 	 2.91661 	  Not a good physic run  
 11050 	 41 	71238 	 2.9245 	  Not a good physic run  
 11050 	 41 	71240 	 1.32 	  Not a good physic run  
 11050 	 41 	71241 	 2.91134 	  Not a good physic run  
 11050 	 41 	71242 	 2.92317 	  Not a good physic run  
 11050 	 41 	71244 	 2.85825 	  Not a good physic run  
 11050 	 41 	71245 	 1.1 	  Not a good physic run  
 11050 	 41 	71247 	 2.87164 	  Not a good physic run  
 11050 	 41 	71248 	 0.428571 	  Not a good physic run  
 11050 	 41 	71249 	 1.73864 	  Not a good physic run  
 11050 	 41 	71253 	 2.85088 	  Not a good physic run  
 11050 	 41 	71256 	 2.87512 	  Not a good physic run  
 11050 	 41 	71258 	 2.88251 	  Not a good physic run  
 11050 	 41 	71261 	 2.59322 	  Not a good physic run  
 11050 	 41 	71262 	 2.90006 	  Not a good physic run  
 11050 	 41 	71264 	 2.88996 	  Not a good physic run  
 11050 	 41 	71267 	 2.85664 	  Not a good physic run  
 11050 	 41 	71268 	 1.7 	  Not a good physic run  
 11050 	 41 	71270 	 2.86331 	  Not a good physic run  
 11050 	 41 	71272 	 2.8998 	  Not a good physic run  
 11050 	 41 	71275 	 2.91197 	 0.00191332558789462 
 11050 	 41 	71277 	 2.88427 	  Not a good physic run  
 11050 	 41 	71278 	 2.80263 	  Not a good physic run  
 11050 	 41 	71279 	 2.89447 	  Not a good physic run  
 11183 	 29 	71203 	 3 	  Not a good physic run  
 11183 	 29 	71204 	 3 	  Not a good physic run  
 11183 	 29 	71208 	 3 	  Not a good physic run  
 11183 	 29 	71233 	 2.97059 	  Not a good physic run  
 11183 	 29 	71234 	 3 	  Not a good physic run  
 11183 	 29 	71235 	 2.71429 	  Not a good physic run  
 11183 	 29 	71236 	 2.98333 	  Not a good physic run  
 11183 	 29 	71238 	 3 	  Not a good physic run  
 11183 	 29 	71240 	 3 	  Not a good physic run  
 11183 	 29 	71241 	 3 	  Not a good physic run  
 11183 	 29 	71242 	 2.99346 	  Not a good physic run  
 11183 	 29 	71244 	 3 	  Not a good physic run  
 11183 	 29 	71245 	 3 	  Not a good physic run  
 11183 	 29 	71247 	 3 	  Not a good physic run  
 11183 	 29 	71248 	 3 	  Not a good physic run  
 11183 	 29 	71253 	 3 	  Not a good physic run  
 11183 	 29 	71256 	 3 	  Not a good physic run  
 11183 	 29 	71258 	 3 	  Not a good physic run  
 11183 	 29 	71261 	 3 	  Not a good physic run  
 11183 	 29 	71262 	 3 	  Not a good physic run  
 11183 	 29 	71264 	 2.92982 	  Not a good physic run  
 11183 	 29 	71267 	 3 	  Not a good physic run  
 11183 	 29 	71268 	 3 	  Not a good physic run  
 11183 	 29 	71270 	 3 	  Not a good physic run  
 11183 	 29 	71272 	 3 	  Not a good physic run  
 11183 	 29 	71275 	 2.99479 	 0.00196774291540466 
 11183 	 29 	71277 	 2.83333 	  Not a good physic run  
 11183 	 29 	71278 	 3 	  Not a good physic run  
 11183 	 29 	71279 	 3 	  Not a good physic run  
 11357 	 5 	71272 	 0.0949367 	  Not a good physic run  
 11357 	 5 	71275 	 0.249467 	 0.000163913637309212 
 11357 	 5 	71277 	 0.315789 	  Not a good physic run  
 11357 	 5 	71278 	 0.428571 	  Not a good physic run  
 11357 	 5 	71279 	 0.280374 	  Not a good physic run  
 11131 	 139 	71473 	 2.80952 	  Not a good physic run  
 11131 	 139 	71474 	 2.83046 	 0.00086201397933312 
 11131 	 139 	71483 	 2.83047 	 0.000327177223308705 
 11131 	 139 	71485 	 2.83761 	 0.000452011971744277 
 11131 	 139 	71486 	 2.83957 	 0.00152853838880911 
 11131 	 139 	71488 	 2.82773 	 0.00247948775643117 
 11131 	 139 	71492 	 2.84259 	  Not a good physic run  
 11131 	 139 	71493 	 2.83923 	  Not a good physic run  
 11131 	 139 	71495 	 2.83347 	 0.00135823628461651 
 11131 	 139 	71497 	 2.85609 	 7.84811274627662e-05 
 11131 	 139 	71499 	 2.83273 	  Not a good physic run  
 11131 	 139 	71500 	 2.82456 	 0.00047192040108493 
 11131 	 139 	71502 	 2.83764 	 0.000300990198905021 
 11131 	 139 	71504 	 2.82571 	  Not a good physic run  
 11131 	 139 	71505 	 1.61111 	  Not a good physic run  
 11131 	 139 	71511 	 2.81227 	  Not a good physic run  
 11131 	 139 	71512 	 2.4898 	  Not a good physic run  
 11131 	 139 	71514 	 1.5 	  Not a good physic run  
 11131 	 139 	71520 	 2.53659 	  Not a good physic run  
 11131 	 139 	71522 	 2.82196 	  Not a good physic run  
 11131 	 139 	71523 	 2.13514 	  Not a good physic run  
 11131 	 139 	71526 	 2.82887 	  Not a good physic run  
 11131 	 139 	71528 	 2.81867 	  Not a good physic run  
 11131 	 139 	71530 	 2.80952 	  Not a good physic run  
 11131 	 139 	71532 	 2.81383 	  Not a good physic run  
 11131 	 139 	71534 	 2.80131 	  Not a good physic run  
 11131 	 139 	71536 	 2.8038 	  Not a good physic run  
 11131 	 139 	71538 	 0.615385 	  Not a good physic run  
 11131 	 139 	71539 	 2.81011 	  Not a good physic run  
 11131 	 139 	71541 	 2.67568 	  Not a good physic run  
 11131 	 139 	71543 	 2.79596 	  Not a good physic run  
 11131 	 139 	71545 	 2.81291 	  Not a good physic run  
 11131 	 139 	71547 	 2 	  Not a good physic run  
 11131 	 139 	71549 	 2.36842 	  Not a good physic run  
 11131 	 139 	71551 	 2.42105 	  Not a good physic run  
 11131 	 139 	71554 	 2.45455 	  Not a good physic run  
 11131 	 139 	71558 	 1.85714 	  Not a good physic run  
 11131 	 139 	71561 	 2.2 	  Not a good physic run  
 11131 	 139 	71563 	 2.13333 	  Not a good physic run  
 11131 	 139 	71565 	 2 	  Not a good physic run  
 11131 	 139 	71567 	 1.8 	  Not a good physic run  
 11131 	 139 	71569 	 2 	  Not a good physic run  
 11131 	 139 	71575 	 1.81818 	  Not a good physic run  
 11131 	 139 	71580 	 2.13636 	  Not a good physic run  
 11131 	 139 	71583 	 2.125 	  Not a good physic run  
 11131 	 139 	71586 	 1.5 	  Not a good physic run  
 11131 	 139 	71636 	 1.8 	  Not a good physic run  
 11131 	 139 	71638 	 2.79039 	  Not a good physic run  
 11131 	 139 	71644 	 2.84723 	  Not a good physic run  
 11131 	 139 	71646 	 2.82822 	  Not a good physic run  
 11131 	 139 	71659 	 2.84218 	  Not a good physic run  
 11131 	 139 	71698 	 2.77518 	  Not a good physic run  
 11131 	 139 	71699 	 2.87156 	  Not a good physic run  
 11131 	 139 	71700 	 2.82988 	  Not a good physic run  
 11131 	 139 	71701 	 2.81818 	  Not a good physic run  
 11131 	 139 	71704 	 2.82278 	  Not a good physic run  
 11131 	 139 	71705 	 2.81519 	  Not a good physic run  
 11131 	 139 	71712 	 2.78085 	  Not a good physic run  
 11131 	 139 	71713 	 2.80156 	  Not a good physic run  
 11131 	 139 	71716 	 2.78814 	  Not a good physic run  
 11131 	 139 	71717 	 2.80147 	  Not a good physic run  
 11131 	 139 	71718 	 2.80833 	  Not a good physic run  
 11131 	 139 	71721 	 2.8074 	  Not a good physic run  
 11131 	 139 	71723 	 2.84732 	  Not a good physic run  
 11131 	 139 	71724 	 2.36364 	  Not a good physic run  
 11131 	 139 	71726 	 2.83693 	  Not a good physic run  
 11131 	 139 	71727 	 2.8217 	  Not a good physic run  
 11131 	 139 	71729 	 2.82175 	  Not a good physic run  
 11131 	 139 	71731 	 2.80949 	  Not a good physic run  
 11131 	 139 	71732 	 2.81889 	  Not a good physic run  
 11131 	 139 	71733 	 2.82711 	  Not a good physic run  
 11131 	 139 	71734 	 2.82775 	  Not a good physic run  
 11131 	 139 	71737 	 2.81479 	  Not a good physic run  
 11131 	 139 	71738 	 2.82577 	  Not a good physic run  
 11131 	 139 	71739 	 2.80466 	  Not a good physic run  
 11131 	 139 	71740 	 2.83845 	  Not a good physic run  
 11131 	 139 	71741 	 2.81693 	  Not a good physic run  
 11131 	 139 	71742 	 2.85274 	  Not a good physic run  
 11131 	 139 	71743 	 2.82754 	  Not a good physic run  
 11131 	 139 	71744 	 2.81988 	  Not a good physic run  
 11131 	 139 	71745 	 1.375 	  Not a good physic run  
 11131 	 139 	71746 	 2.80593 	  Not a good physic run  
 11131 	 139 	71749 	 2.80405 	  Not a good physic run  
 11131 	 139 	71750 	 2.81586 	  Not a good physic run  
 11131 	 139 	71751 	 2.84429 	  Not a good physic run  
 11131 	 139 	71752 	 2.82924 	  Not a good physic run  
 11131 	 139 	71755 	 2.84379 	  Not a good physic run  
 11131 	 139 	71759 	 2.83575 	  Not a good physic run  
 11131 	 139 	71762 	 2.83042 	  Not a good physic run  
 11131 	 139 	71764 	 2.82743 	  Not a good physic run  
 11131 	 139 	71766 	 2.72263 	  Not a good physic run  
 11131 	 139 	71804 	 2.78595 	  Not a good physic run  
 11131 	 139 	71806 	 2.80559 	  Not a good physic run  
 11131 	 139 	71807 	 2.81754 	  Not a good physic run  
 11131 	 139 	71808 	 2.80163 	  Not a good physic run  
 11131 	 139 	71809 	 2.75192 	  Not a good physic run  
 11131 	 139 	71810 	 2.80741 	  Not a good physic run  
 11131 	 139 	71811 	 2.81286 	  Not a good physic run  
 11131 	 139 	71812 	 2.80946 	  Not a good physic run  
 11131 	 139 	71814 	 2.81937 	  Not a good physic run  
 11131 	 139 	71817 	 2.83776 	  Not a good physic run  
 11131 	 139 	71819 	 2.80319 	  Not a good physic run  
 11131 	 139 	71823 	 2.82234 	  Not a good physic run  
 11131 	 139 	71825 	 2.80225 	  Not a good physic run  
 11131 	 139 	71827 	 2.82377 	  Not a good physic run  
 11131 	 139 	71829 	 2.82387 	  Not a good physic run  
 11131 	 139 	71834 	 2.83897 	  Not a good physic run  
 11131 	 139 	71838 	 2.71154 	  Not a good physic run  
 11131 	 139 	71839 	 2.72182 	  Not a good physic run  
 11131 	 139 	71840 	 2.74153 	  Not a good physic run  
 11131 	 139 	71841 	 2.72807 	  Not a good physic run  
 11131 	 139 	71862 	 2.81869 	  Not a good physic run  
 11131 	 139 	71863 	 2.75942 	  Not a good physic run  
 11131 	 139 	71866 	 2.81362 	  Not a good physic run  
 11131 	 139 	71868 	 2.81833 	  Not a good physic run  
 11131 	 139 	71869 	 2.83013 	  Not a good physic run  
 11131 	 139 	71870 	 1.53333 	  Not a good physic run  
 11131 	 139 	71875 	 2.83521 	 0.000681028242517028 
 11131 	 139 	71896 	 2.77575 	  Not a good physic run  
 11131 	 139 	71898 	 2.78136 	  Not a good physic run  
 11131 	 139 	71939 	 2.81306 	  Not a good physic run  
 11131 	 139 	71951 	 2.80873 	  Not a good physic run  
 11131 	 139 	71952 	 2.7689 	  Not a good physic run  
 11131 	 139 	71953 	 2.78286 	  Not a good physic run  
 11131 	 139 	71954 	 2.81278 	  Not a good physic run  
 11131 	 139 	71955 	 2.80772 	  Not a good physic run  
 11131 	 139 	71961 	 2.81972 	  Not a good physic run  
 11131 	 139 	71965 	 2.77755 	  Not a good physic run  
 11131 	 139 	71966 	 2.80784 	  Not a good physic run  
 11131 	 139 	71968 	 2.59615 	  Not a good physic run  
 11131 	 139 	71975 	 1.875 	  Not a good physic run  
 11131 	 139 	71977 	 1 	  Not a good physic run  
 11131 	 139 	71979 	 2.81183 	  Not a good physic run  
 11131 	 139 	71981 	 2.7894 	  Not a good physic run  
 11131 	 139 	71983 	 0.769231 	  Not a good physic run  
 11131 	 139 	71986 	 2.81513 	  Not a good physic run  
 11131 	 139 	71991 	 2.83333 	  Not a good physic run  
 11131 	 139 	71995 	 2.86572 	  Not a good physic run  
 11131 	 139 	71996 	 2.82063 	 0.000457228106563127 
 11017 	 17 	71483 	 0.253066 	 2.92521846879991e-05 
 11017 	 17 	71486 	 0.10423 	 5.61069303681801e-05 
 11017 	 17 	71488 	 0.543664 	 0.000476710376030383 
 11017 	 17 	71495 	 0.228657 	 0.000109607736849713 
 11017 	 17 	71522 	 0.0176678 	  Not a good physic run  
 11017 	 17 	71659 	 0.122658 	  Not a good physic run  
 11017 	 17 	71733 	 0.0865385 	  Not a good physic run  
 11017 	 17 	71738 	 0.0490405 	  Not a good physic run  
 11017 	 17 	71825 	 0.363636 	  Not a good physic run  
 11017 	 17 	71827 	 0.41448 	  Not a good physic run  
 11017 	 17 	71829 	 1.40027 	  Not a good physic run  
 11017 	 17 	71834 	 0.0892193 	  Not a good physic run  
 11017 	 17 	71866 	 0.0434783 	  Not a good physic run  
 11017 	 17 	71869 	 0.161545 	  Not a good physic run  
 11017 	 17 	71939 	 0.470756 	  Not a good physic run  
 11017 	 17 	71961 	 0.0345801 	  Not a good physic run  
 11017 	 17 	71995 	 0.0231788 	  Not a good physic run  
 11026 	 7 	71896 	 2.60465 	  Not a good physic run  
 11026 	 7 	71898 	 2.71154 	  Not a good physic run  
 11026 	 7 	71939 	 2.07692 	  Not a good physic run  
 11026 	 7 	71952 	 3 	  Not a good physic run  
 11026 	 7 	71979 	 3 	  Not a good physic run  
 11026 	 7 	71995 	 2 	  Not a good physic run  
 11026 	 7 	71996 	 1.33333 	 0.000216134676055992 
 11331 	 1 	71996 	 0.00516351 	 8.37012263402066e-07 
 11341 	 2 	71996 	 0.00483092 	 7.83098954686698e-07 
 11341 	 2 	72579 	 0.706392 	  Not a good physic run  
 11171 	 8 	72566 	 3 	  Not a good physic run  
 11171 	 8 	72569 	 2.97619 	  Not a good physic run  
 11171 	 8 	72578 	 3 	  Not a good physic run  
 11171 	 8 	72579 	 2.97115 	  Not a good physic run  
 11171 	 8 	72582 	 2.95714 	  Not a good physic run  
 11171 	 8 	74985 	 6.07312e-05 	  Not a good physic run  
 11171 	 8 	78755 	 2.5 	  Not a good physic run  
 11171 	 8 	78757 	 3 	  Not a good physic run  
 11217 	 2 	72569 	 1.99512 	  Not a good physic run  
 11217 	 2 	72579 	 2.6256 	  Not a good physic run  
 11239 	 2 	72569 	 2.97109 	  Not a good physic run  
 11239 	 2 	72579 	 2.99854 	  Not a good physic run  
 11274 	 2 	72569 	 1.83429 	  Not a good physic run  
 11274 	 2 	72579 	 2.87679 	  Not a good physic run  
 11277 	 4 	72569 	 2.63196 	  Not a good physic run  
 11277 	 4 	72579 	 2.52553 	  Not a good physic run  
 11277 	 4 	78757 	 2.96045 	  Not a good physic run  
 11277 	 4 	79634 	 0.55 	  Not a good physic run  
 11298 	 2 	72569 	 2.9697 	  Not a good physic run  
 11298 	 2 	72579 	 2.64516 	  Not a good physic run  
 11300 	 3 	72569 	 2.92469 	  Not a good physic run  
 11300 	 3 	72579 	 2.87069 	  Not a good physic run  
 11300 	 3 	78755 	 2.77155 	  Not a good physic run  
 11330 	 1 	72569 	 2.91533 	  Not a good physic run  
 11332 	 2 	72569 	 2.92655 	  Not a good physic run  
 11332 	 2 	72579 	 2.82796 	  Not a good physic run  
 11335 	 3 	72569 	 2.88631 	  Not a good physic run  
 11335 	 3 	72579 	 2.94777 	  Not a good physic run  
 11335 	 3 	78757 	 2.54028 	  Not a good physic run  
 11339 	 2 	72569 	 2.96667 	  Not a good physic run  
 11339 	 2 	72579 	 0.527638 	  Not a good physic run  
 11030 	 1 	72579 	 0.161352 	  Not a good physic run  
 11181 	 1 	72579 	 1.40909 	  Not a good physic run  
 11194 	 1 	72579 	 2.93526 	  Not a good physic run  
 11195 	 2 	72579 	 1.5 	  Not a good physic run  
 11195 	 2 	74680 	 8.53971e-05 	 9.19755363056346e-08 
 11201 	 1 	72579 	 2.92106 	  Not a good physic run  
 11208 	 1 	72579 	 2.96033 	  Not a good physic run  
 11232 	 4 	72579 	 2.4202 	  Not a good physic run  
 11232 	 4 	72582 	 1.53623 	  Not a good physic run  
 11232 	 4 	78757 	 1.45161 	  Not a good physic run  
 11232 	 4 	79634 	 2.2 	  Not a good physic run  
 11235 	 1 	72579 	 2.76215 	  Not a good physic run  
 11240 	 1 	72579 	 2.99139 	  Not a good physic run  
 11243 	 1 	72579 	 2.87837 	  Not a good physic run  
 11283 	 2 	72579 	 2.06103 	  Not a good physic run  
 11283 	 2 	72582 	 2.8946 	  Not a good physic run  
 11285 	 1 	72579 	 2.15527 	  Not a good physic run  
 11292 	 1 	72579 	 2.86624 	  Not a good physic run  
 11347 	 1 	72579 	 2.98409 	  Not a good physic run  
 11353 	 2 	72579 	 2.51934 	  Not a good physic run  
 11353 	 2 	78755 	 2.68254 	  Not a good physic run  
 11107 	 16 	72669 	 0.0824028 	 0.000177407071542966 
 11107 	 16 	72675 	 2.95268 	 0.00193302439458862 
 11107 	 16 	72684 	 2.91803 	  Not a good physic run  
 11107 	 16 	72686 	 2.861 	  Not a good physic run  
 11107 	 16 	72729 	 2.86411 	  Not a good physic run  
 11107 	 16 	72731 	 2.83081 	  Not a good physic run  
 11107 	 16 	72733 	 2.92611 	 0.000608863081511289 
 11107 	 16 	72735 	 2.95512 	 0.00870647839461696 
 11107 	 16 	72737 	 2.95175 	 0.000625574684496716 
 11107 	 16 	72739 	 2.95429 	 0.00211975009567634 
 11107 	 16 	72741 	 2.9533 	 0.000537742037994691 
 11107 	 16 	72743 	 2.95303 	 0.000149686830159849 
 11107 	 16 	72745 	 2.95635 	 0.00135700571864771 
 11107 	 16 	72747 	 0.5 	  Not a good physic run  
 11107 	 16 	72749 	 2.95427 	 0.000560491477432716 
 11107 	 16 	72750 	 2.957 	 0.00385607182924223 
 11346 	 1 	73247 	 0.0159574 	  Not a good physic run  
 11006 	 4 	74463 	 0.164592 	 0.0009369082142534 
 11006 	 4 	74475 	 0.248929 	 0.00020692330633914 
 11006 	 4 	74476 	 0.35 	  Not a good physic run  
 11006 	 4 	74477 	 0.258184 	 0.00215114898575255 
 11057 	 34 	74529 	 2.7809 	  Not a good physic run  
 11057 	 34 	74530 	 3 	 0.00914818043047932 
